url;Pos Rel Image;Pos Rel Image_alt;Pos Rel Image_link;Fbo;Fbo_link;Grey2pt5;Grey
http://www.tribunnews.com/tag/kementerian-pupr?page=2;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/tujuh-ruas-tol-teranyar-diresmikan-oleh-presiden-joko-widodo.jpg;tujuh-ruas-tol-teranyar-diresmikan-oleh-presiden-joko-widodo.jpg;http://www.tribunnews.com/nasional/2018/12/21/dalam-empat-tahun-kementerian-pupr-rampungkan-616-km-tol-trans-jawa;Dalam Empat Tahun Kementerian PUPR Rampungkan 616 Km Tol Trans Jawa;http://www.tribunnews.com/nasional/2018/12/21/dalam-empat-tahun-kementerian-pupr-rampungkan-616-km-tol-trans-jawa;Kementerian Pekerjaan Umum dan Perumahan Rakyat dalam empat tahun (2015-2018) telah menyelesaikan 616 Km dari 1.150 Km Jalan Tol Trans Jawa;Jumat, 21 Desember 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=2;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/skd-dan-skb-cpns-kemen-pupr.jpg;skd-dan-skb-cpns-kemen-pupr.jpg;http://www.tribunnews.com/section/2018/12/21/pengumuman-hasil-skd-dan-peserta-skb-cpns-kemen-pupr-2018-unduh-pdf-dan-cek-namamu-di-sini;Pengumuman Hasil SKD dan Peserta SKB CPNS Kemen-PUPR 2018, Unduh PDF dan Cek Namamu di Sini;http://www.tribunnews.com/section/2018/12/21/pengumuman-hasil-skd-dan-peserta-skb-cpns-kemen-pupr-2018-unduh-pdf-dan-cek-namamu-di-sini;Simak hasil SKD dan SKB CPNS Kemen-PUPR 2018. Cek namamu dan unduf PDF-nya via link di bawah ini.;Jumat, 21 Desember 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=2;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/peresmian-tol-trans-jawa.jpg;peresmian-tol-trans-jawa.jpg;http://www.tribunnews.com/bisnis/2018/12/20/empat-ruas-tol-trans-jawa-yang-diresmikan-pagi-ini-masih-gratis-sampai-januari-tahun-depan;Empat Ruas Tol Trans Jawa yang Diresmikan Pagi Ini Masih Gratis Sampai Januari Tahun Depan;http://www.tribunnews.com/bisnis/2018/12/20/empat-ruas-tol-trans-jawa-yang-diresmikan-pagi-ini-masih-gratis-sampai-januari-tahun-depan;"""Untuk empat ruas tol ini, saat masa operasional seperti ini masih dikenakan tarif Rp 0 sampai dengan Januari 2019,"" kata Basuki";Kamis, 20 Desember 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=2;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/kurangnya-lahan-bermain-anak_20180103_183506.jpg;kurangnya-lahan-bermain-anak_20180103_183506.jpg;http://www.tribunnews.com/metropolitan/2018/12/10/giant-sea-wall-dinilai-solusi-atasi-banjir-rob-jakarta;Giant Sea Wall Dinilai Solusi Atasi Banjir Rob Jakarta;http://www.tribunnews.com/metropolitan/2018/12/10/giant-sea-wall-dinilai-solusi-atasi-banjir-rob-jakarta;Menurut dia, proyek tanggul pantai tetap berjalan tapi sekarang kendali dibawah pemerintah pusat yakni Kementerian PUPR.;Senin, 10 Desember 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=3;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/penghargaan-pupr-tahun-2018.jpg;penghargaan-pupr-tahun-2018.jpg;http://www.tribunnews.com/nasional/2018/12/09/17-pemda-raih-penghargaan-pupr-tahun-2018;17 Pemda Raih Penghargaan PUPR Tahun 2018;http://www.tribunnews.com/nasional/2018/12/09/17-pemda-raih-penghargaan-pupr-tahun-2018;Kementerian Pekerjaan Umum dan Perumahan Rakyat (PUPR) memberikan Penghargaan PUPR tahun 2018 kepada 17 Pemerintah Provinsi Kabupaten-Kota.;Minggu, 9 Desember 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=3;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/si-manis-jembatan-ancur-jokowi.jpg;si-manis-jembatan-ancur-jokowi.jpg;http://www.tribunnews.com/nasional/2018/12/07/viral-video-horor-si-manis-jembatan-ancur-kampanye-pemerintahan-jokowi-soal-pembangunan;Viral Video Horor 'Si Manis Jembatan Ancur', Kampanye Pemerintahan Jokowi Soal Pembangunan;http://www.tribunnews.com/nasional/2018/12/07/viral-video-horor-si-manis-jembatan-ancur-kampanye-pemerintahan-jokowi-soal-pembangunan;Video berdurasi 2 menit itu kental dengan nuansa horornya, dimana ada 'Si Manis' yang bergentayangan dan menghantui warga.;Jumat, 7 Desember 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=3;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/meneteri-pupr1.jpg;meneteri-pupr1.jpg;http://www.tribunnews.com/bisnis/2018/12/05/kementerian-pupr-ingin-tarif-tol-trans-jawa-di-vawah-rp-1000-per-km;Kementerian PUPR Ingin Tarif Tol Trans Jawa di Vawah Rp 1.000 Per Km;http://www.tribunnews.com/bisnis/2018/12/05/kementerian-pupr-ingin-tarif-tol-trans-jawa-di-vawah-rp-1000-per-km;Tarif tol Trans Jawa setidaknya bisa memberikan keadilan dan efektif yang sama dengan kereta api.;Rabu, 5 Desember 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=3;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/menteri-pupr-basuki-hadimuljono__1.jpg;menteri-pupr-basuki-hadimuljono__1.jpg;http://www.tribunnews.com/metropolitan/2018/12/03/meniru-di-seoul-kementerian-pupr-akan-revitalisasi-sungai-kalimalang;Meniru di Seoul, Kementerian PUPR Akan Revitalisasi Sungai Kalimalang;http://www.tribunnews.com/metropolitan/2018/12/03/meniru-di-seoul-kementerian-pupr-akan-revitalisasi-sungai-kalimalang;Kalimalang juga merupakan saluran yang dibangun untuk memasok air baku dari Waduk Jatiluhur, Purwakarta;Senin, 3 Desember 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=3;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/basuki_1.jpg;basuki_1.jpg;http://www.tribunnews.com/bisnis/2018/12/03/pakai-dana-apbn-20189-kementerian-pupr-akan-kebut-infrastruktur-di-selatan-jabar;Pakai Dana APBN 2019, Kementerian PUPR Akan Kebut Infrastruktur di Selatan Jabar;http://www.tribunnews.com/bisnis/2018/12/03/pakai-dana-apbn-20189-kementerian-pupr-akan-kebut-infrastruktur-di-selatan-jabar;Pembangunan infrastruktur selatan Jawa Barat akan bersumber dari dana Anggaran Pendapatan Belanja Negara 2019.;Senin, 3 Desember 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=3;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/menteri-basuki-dan-gubernur-ridwan-kamil.jpg;menteri-basuki-dan-gubernur-ridwan-kamil.jpg;http://www.tribunnews.com/bisnis/2018/12/02/tahun-depan-pupr-revitaliasi-sungai-kalimalang-seperti-di-seoul;Tahun Depan, PUPR Revitaliasi Sungai Kalimalang Seperti di Seoul;http://www.tribunnews.com/bisnis/2018/12/02/tahun-depan-pupr-revitaliasi-sungai-kalimalang-seperti-di-seoul;"""Kami bikin rekayasa teknik untuk estetika yang lebih baik, nanti beliau (Ridwan Kamil) yang mendesain. 2019 akan saya kerjakan,” ungkap Basuki";Minggu, 2 Desember 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=3;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/menteri-pupr-basuki-hadimuljono-dan-gubernur-jabar-ridwan-kamil.jpg;menteri-pupr-basuki-hadimuljono-dan-gubernur-jabar-ridwan-kamil.jpg;http://www.tribunnews.com/bisnis/2018/12/02/kementerian-pupr-kebut-pembangunan-infrastruktur-di-selatan-jawa-barat;Kementerian PUPR Kebut Pembangunan Infrastruktur di Selatan Jawa Barat;http://www.tribunnews.com/bisnis/2018/12/02/kementerian-pupr-kebut-pembangunan-infrastruktur-di-selatan-jawa-barat;Pembangunan infrastruktur selatan Jawa Barat akan bersumber dari dana Anggaran Pendapatan Belanja Negara 2019;Minggu, 2 Desember 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=3;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/lihat-penampakan-tanah-di-jalur-puncak-bogor-retak-parah-dirjen-bina-marga-lakukan-investigasi.jpg;lihat-penampakan-tanah-di-jalur-puncak-bogor-retak-parah-dirjen-bina-marga-lakukan-investigasi.jpg;http://www.tribunnews.com/regional/2018/11/30/lihat-penampakan-tanah-di-jalur-puncak-bogor-retak-parah-dirjen-bina-marga-lakukan-investigasi;Penampakan Tanah di Jalur Puncak Bogor Retak Parah, Dirjen Bina Marga Lakukan Investigasi;http://www.tribunnews.com/regional/2018/11/30/lihat-penampakan-tanah-di-jalur-puncak-bogor-retak-parah-dirjen-bina-marga-lakukan-investigasi;Hari menyebut, pengerjaan talud di kawasan Riung Gunung telah dilakukan sejak Juli 2018 lalu, pascabencana longsor yang terjadi di wilayah Puncak.;Jumat, 30 November 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=3;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/menteri-pupr_20181024_082201.jpg;menteri-pupr_20181024_082201.jpg;http://www.tribunnews.com/nasional/2018/11/21/menteri-pupr-benarkan-pernyataan-prabowo-subianto-bundaran-hi-bisa-tenggelam-tahun-2025;Menteri PUPR Benarkan Pernyataan Prabowo Subianto, Bundaran HI Bisa Tenggelam Tahun 2025;http://www.tribunnews.com/nasional/2018/11/21/menteri-pupr-benarkan-pernyataan-prabowo-subianto-bundaran-hi-bisa-tenggelam-tahun-2025;"""Mayoritas sedot air tanah semua (pemenuhan air di Jakarta),besar sekali, dan sudah lama juga orang tahu,"" papar Basuki Hadimuljono.";Rabu, 21 November 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=3;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/pejabat-pupr.jpg;pejabat-pupr.jpg;http://www.tribunnews.com/bisnis/2018/11/15/kementerian-pupr-optimis-program-satu-juta-rumah-tercapai-tahun-ini;Kementerian PUPR Optimis Program Satu Juta Rumah Tercapai Tahun Ini;http://www.tribunnews.com/bisnis/2018/11/15/kementerian-pupr-optimis-program-satu-juta-rumah-tercapai-tahun-ini;Hingga bulan November 2018, capaian program Satu Juta Rumah sudah sebanyak 968.000 unit.;Kamis, 15 November 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=3;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/syarif-burhanuddin.jpg;syarif-burhanuddin.jpg;http://www.tribunnews.com/bisnis/2018/11/13/kementerian-pupr-kembali-sertifikasi-pekerja-konstruksi;Kementerian PUPR Kembali Sertifikasi Pekerja Konstruksi;http://www.tribunnews.com/bisnis/2018/11/13/kementerian-pupr-kembali-sertifikasi-pekerja-konstruksi;kontraktor yang mengerjakan proyek konstruksi di atas Rp 100 miliar atau berisiko tinggi harus memiliki tenaga ahli K3.;Selasa, 13 November 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=3;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/jembatan-cipatujah_20181107_111849.jpg;jembatan-cipatujah_20181107_111849.jpg;http://www.tribunnews.com/nasional/2018/11/07/jembatan-cipatujah-putus-kementerian-pupr-kirim-jembatan-bailey;Jembatan Cipatujah Putus, Kementerian PUPR Kirim Jembatan Bailey;http://www.tribunnews.com/nasional/2018/11/07/jembatan-cipatujah-putus-kementerian-pupr-kirim-jembatan-bailey;Kementerian PUPR bergerak cepat untuk memulihkan lalu lintas di Jembatan Cipatujah yang putus dengan mengirimkan jembatan Bailey;Rabu, 7 November 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=3;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/rumah-susun-umb_20181105_100702.jpg;rumah-susun-umb_20181105_100702.jpg;http://www.tribunnews.com/nasional/2018/11/05/dua-tower-rusun-universitas-muhammadiyah-banjarmasin-rampung-desember-2018;Dua Tower Rusun Universitas Muhammadiyah Banjarmasin Rampung Desember 2018;http://www.tribunnews.com/nasional/2018/11/05/dua-tower-rusun-universitas-muhammadiyah-banjarmasin-rampung-desember-2018;Kedua Rusun UMB yang lokasinya bersebelahan diperuntukan sebagai hunian mahasiswa. Masing-masing Rusun memiliki tinggi 4 lantai dengan kamar tipe 24.;Senin, 5 November 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=3;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/ditjen-sda_20181102_115750.jpg;ditjen-sda_20181102_115750.jpg;http://www.tribunnews.com/nasional/2018/11/02/kementerian-pupr-lakukan-langkah-antisipasi-banjir-pada-musim-hujan-2018-2019;Kementerian PUPR Lakukan Langkah Antisipasi Banjir Pada Musim Hujan 2018-2019;http://www.tribunnews.com/nasional/2018/11/02/kementerian-pupr-lakukan-langkah-antisipasi-banjir-pada-musim-hujan-2018-2019;Upaya fisik dan non fisik telah dilakukan Ditjen SDA demi mengantisipasi potensi bencana banjir pada musim hujan 2018-2019.;Jumat, 2 November 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=3;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/direktorat-jenderal-sumber-daya-air-kementeria_20181102_113245.jpg;direktorat-jenderal-sumber-daya-air-kementeria_20181102_113245.jpg;http://www.tribunnews.com/nasional/2018/11/02/ini-langkah-kementerian-pupr-antisipasi-banjir-pada-musim-hujan-2018-2019;Ini Langkah Kementerian PUPR Antisipasi Banjir Pada Musim Hujan 2018-2019;http://www.tribunnews.com/nasional/2018/11/02/ini-langkah-kementerian-pupr-antisipasi-banjir-pada-musim-hujan-2018-2019;Musim hujan sudah mulai pada bulan Oktober dan puncak musim hujan pada umumnya akan terjadi pada bulan Januari-Februari 2019.;Jumat, 2 November 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=3;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/antri-air-bersih-korban-gempa-palu_20181004_000643.jpg;antri-air-bersih-korban-gempa-palu_20181004_000643.jpg;http://www.tribunnews.com/nasional/2018/11/02/pemerintah-dorong-peningkatan-program-hibah-air-bersih-perkotaan;Pemerintah Dorong Peningkatan Program Hibah Air Bersih Perkotaan;http://www.tribunnews.com/nasional/2018/11/02/pemerintah-dorong-peningkatan-program-hibah-air-bersih-perkotaan;Program tersebut dianggap memberikan efek positif kepada pengembangan sistem penyediaan air minum di kabupaten dan kota.;Jumat, 2 November 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=3;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/pupr_20181031_102604.jpg;pupr_20181031_102604.jpg;http://www.tribunnews.com/nasional/2018/10/31/kementerian-pupr-lelang-dini-3610-paket-mulai-november-2018;Kementerian PUPR Lelang Dini 3.610 Paket Mulai November 2018;http://www.tribunnews.com/nasional/2018/10/31/kementerian-pupr-lelang-dini-3610-paket-mulai-november-2018;Kementerian Pekerjaan Umum dan Perumahan Rakyat (PUPR) akan memulai pelelangan dini untuk percepatan realisasi pelaksanaan kegiatan tahun 2019.;Rabu, 31 Oktober 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=3;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/pembangunan-infrastruktur_20181030_140644.jpg;pembangunan-infrastruktur_20181030_140644.jpg;http://www.tribunnews.com/nasional/2018/10/30/tingkatkan-kualitas-9-kawasan-permukiman-nelayan-kementerian-pupr-anggarkan-rp-507-miliar;Tingkatkan Kualitas 9 Kawasan Permukiman Nelayan, Kementerian PUPR Anggarkan Rp 507 Miliar;http://www.tribunnews.com/nasional/2018/10/30/tingkatkan-kualitas-9-kawasan-permukiman-nelayan-kementerian-pupr-anggarkan-rp-507-miliar;Kementerian PUPR terus mendorong akses universal untuk air minum yang aman dan terjangkau, sanitasi dan kebersihan lingkungan yang layak dan adil.;Selasa, 30 Oktober 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=3;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/tanggul-lumpur-lapindo-di-kedungbendo_20150410_093232.jpg;tanggul-lumpur-lapindo-di-kedungbendo_20150410_093232.jpg;http://www.tribunnews.com/nasional/2018/10/28/dpr-setujui-anggaran-kementerian-pupr-2019-rp-1107-triliun;DPR Setujui Anggaran Kementerian PUPR 2019 Rp 110,7 Triliun;http://www.tribunnews.com/nasional/2018/10/28/dpr-setujui-anggaran-kementerian-pupr-2019-rp-1107-triliun;Anggaran sebesar Rp 110,7 triliun untuk program pengelolaan sumber daya air (SDA) Rp 39,3 triliun termasuk pengendalian lumpur Sidoarjo;Minggu, 28 Oktober 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=3;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/info-terbaru-cpns-2018_20181011_143431.jpg;info-terbaru-cpns-2018_20181011_143431.jpg;http://www.tribunnews.com/section/2018/10/22/hasil-seleksi-administrasi-cpns-2018-kementerian-pupr-telah-rilis-cek-namamu-di-sini;Hasil Seleksi Administrasi CPNS 2018 Kementerian PUPR telah Rilis, Cek Namamu di Sini!;http://www.tribunnews.com/section/2018/10/22/hasil-seleksi-administrasi-cpns-2018-kementerian-pupr-telah-rilis-cek-namamu-di-sini;Kementerian PUPR telah mengumumkan hasil seleksi administrasi CPNS 2018. Download PDF-nya di sini. Apakah namamu tercantum?;Senin, 22 Oktober 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=4;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/kementerian-pekerjaan-umum-dan-perumahan-rakyat-pupr_20181022_101438.jpg;kementerian-pekerjaan-umum-dan-perumahan-rakyat-pupr_20181022_101438.jpg;http://www.tribunnews.com/nasional/2018/10/22/proses-rehabilitasi-dan-rekonstruksi-pasca-gempa-ntb-terus-berjalan;Proses Rehabilitasi dan Rekonstruksi Pasca Gempa NTB Terus Berjalan;http://www.tribunnews.com/nasional/2018/10/22/proses-rehabilitasi-dan-rekonstruksi-pasca-gempa-ntb-terus-berjalan;Kementerian PUPR secara bertahap terus menyelesaikan rehabilitasi dan rekonstruksi bangunan fasilitas publik serta rumah.;Senin, 22 Oktober 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=4;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/kementerian-pupr_20181019_110815.jpg;kementerian-pupr_20181019_110815.jpg;http://www.tribunnews.com/nasional/2018/10/19/kementerian-pupr-tingkatkan-kerja-sama-pengelolaan-sumber-daya-air-dengan-pemerintah-china;Kementerian PUPR Tingkatkan Kerja Sama Pengelolaan Sumber Daya Air dengan Pemerintah China;http://www.tribunnews.com/nasional/2018/10/19/kementerian-pupr-tingkatkan-kerja-sama-pengelolaan-sumber-daya-air-dengan-pemerintah-china;Kerjasama antara Pemerintah Indonesia dengan Pemerintah China dalam pembangunan infrastruktur Pekerjaan Umum dan Perumahan Rakyat telah berlangsung la;Jumat, 19 Oktober 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=4;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/tpa-rawa-kucing_20181016_162504.jpg;tpa-rawa-kucing_20181016_162504.jpg;http://www.tribunnews.com/nasional/2018/10/16/tpa-rawa-kucing-kota-tangerang-dapat-dikembangkan-sebagai-pltsa-dan-wisata-edukasi;TPA Rawa Kucing Kota Tangerang Dapat Dikembangkan Sebagai PLTSa dan Wisata Edukasi;http://www.tribunnews.com/nasional/2018/10/16/tpa-rawa-kucing-kota-tangerang-dapat-dikembangkan-sebagai-pltsa-dan-wisata-edukasi;Pengelolaan sampah yang ramah lingkungan menjadi isu dunia dengan diangkatnya Municipal Solid Waste Management sebagai tema Hari Habitat Dunia (HHD) 2;Selasa, 16 Oktober 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=4;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/basuki-hadimuljono_20181007_132641.jpg;basuki-hadimuljono_20181007_132641.jpg;http://www.tribunnews.com/nasional/2018/10/07/kementerian-pupr-akan-bangun-hunian-sementara-warga-petobo-dan-balaroa;Kementerian PUPR Akan Bangun Hunian Sementara Warga Petobo dan Balaroa;http://www.tribunnews.com/nasional/2018/10/07/kementerian-pupr-akan-bangun-hunian-sementara-warga-petobo-dan-balaroa;Pemulihan dilakukan secara bertahap yakni masa tanggap darurat dilanjutkan tahapan rehabilitasi dan rekonstruksi.;Minggu, 7 Oktober 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=4;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/bambang-haryo-soekartono_20161021_143136.jpg;bambang-haryo-soekartono_20161021_143136.jpg;http://www.tribunnews.com/nasional/2018/10/03/komisi-v-apresiasi-predikat-wtp-kementerian-pupr;Komisi V Apresiasi Predikat WTP Kementerian PUPR;http://www.tribunnews.com/nasional/2018/10/03/komisi-v-apresiasi-predikat-wtp-kementerian-pupr;Meski demikian, ia menilai ada sesuatu yang tidak masuk akal terkait anggaran yang diterima kementerian ini dari tahun ke tahunnya.;Rabu, 3 Oktober 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=4;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/pupr_20181002_222652.jpg;pupr_20181002_222652.jpg;http://www.tribunnews.com/nasional/2018/10/02/kemenpupr-menyediakan-air-bersih-dan-sanitasi-pembersihan-kota-palu-dan-donggala;KemenPUPR Menyediakan Air Bersih dan Sanitasi, Pembersihan Kota Palu dan Donggala;http://www.tribunnews.com/nasional/2018/10/02/kemenpupr-menyediakan-air-bersih-dan-sanitasi-pembersihan-kota-palu-dan-donggala;Kementerian Pekerjaan Umum dan Perumahan Rakyat (PUPR) fokus terhadap empat strategi tanggap darurat;Selasa, 2 Oktober 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=4;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/kementerian-pupr_20181002_202721.jpg;kementerian-pupr_20181002_202721.jpg;http://www.tribunnews.com/nasional/2018/10/02/4-strategi-tanggap-darurat-kementerian-pupr-penuhi-kebutuhan-korban-gempa;4 Strategi Tanggap Darurat Kementerian PUPR Penuhi Kebutuhan Korban Gempa;http://www.tribunnews.com/nasional/2018/10/02/4-strategi-tanggap-darurat-kementerian-pupr-penuhi-kebutuhan-korban-gempa;Hal itu diantaranya membantu evakuasi korban, penyediaan prasarana sarana air bersih dan sanitasi, pembersihan kota dan pemulihan konektivitas.;Selasa, 2 Oktober 2018
http://www.tribunnews.com/tag/kementerian-pupr?page=4;http://cdn2.tstatic.net/tribunnews/foto/bank/thumbnails2/basuki-hadimuljono_20181002_093214.jpg;basuki-hadimuljono_20181002_093214.jpg;http://www.tribunnews.com/nasional/2018/10/02/4-strategi-kementerian-pupr-pasca-gempa-dan-tsunami-palu-donggala;4 Strategi Kementerian PUPR Pasca Gempa dan Tsunami Palu-Donggala;http://www.tribunnews.com/nasional/2018/10/02/4-strategi-kementerian-pupr-pasca-gempa-dan-tsunami-palu-donggala;Keempat fokus penanganan tanggap darurat bencana gempa dan tsunami di Sulawesi Tengah tersebut terus dimonitor pelaksanaannya oleh Menteri PUPR.;Selasa, 2 Oktober 2018
